filename,d1_ratio,d2_ratio,d3_d5_ratio,high_freq_energy,peak_count,fft_0_25_ratio,fft_125_200_ratio,strike_count,offset_x_y,offset_y_z,max_x,max_y,max_z
non_event_far_sd_t5.csv,0.500382662422666,0.2824726132383983,0.2171447243389357,0.7828552756610643,77,0.14737324930348517,0.24597297229373624,689,17067.68968968969,-1161.5435435435436,17224,288,1356
non_event_far_sd_t6.csv,0.5098940855735168,0.26232324241148036,0.2277826720150029,0.7722173279849971,86,0.14940288055460849,0.250073274808124,698,17071.25025025025,-1155.01001001001,17184,296,1380
non_event_far_sd_t7.csv,0.5181814115473988,0.26409719302025336,0.21772139543234784,0.7822786045676522,73,0.15108859806502623,0.23765152193696593,682,17074.754754754755,-1156.014014014014,17248,276,1388
non_event_far_sd_t8.csv,0.5097805640248367,0.26156929530293194,0.2286501406722313,0.7713498593277687,71,0.14991536247826187,0.24850669084366261,671,17071.03003003003,-1155.7497497497498,17216,256,1352
non_event_far_sd_t9.csv,0.5151765458177193,0.2449541581342773,0.23986929604800344,0.7601307039519967,81,0.1472303450762968,0.25704332980254124,681,17072.962962962964,-1147.2562562562562,17212,288,1356
non_event_far_sd_t10.csv,0.5142830212760408,0.25294796675721337,0.23276901196674588,0.7672309880332542,72,0.1484176310952152,0.25092328741807707,679,17080.632632632634,-1148.2332332332332,17216,292,1372
non_event_far_sd_t11.csv,0.5200096737269306,0.2528961227316088,0.22709420354146057,0.7729057964585394,67,0.14956455450208997,0.24080704630154126,684,17078.087087087086,-1145.7907907907909,17228,244,1340
non_event_far_sd_t12.csv,0.49371681035422316,0.2670531800582043,0.23923000958757262,0.7607699904124274,87,0.15156825923947764,0.24537443665550748,684,17081.691691691693,-1144.1811811811813,17204,288,1348
non_event_far_sd_t13.csv,0.5085838077962316,0.26382732225324446,0.2275888699505239,0.772411130049476,86,0.15315478571068683,0.24786460476229244,669,17083.04204204204,-1139.3673673673675,17192,320,1328
non_event_far_sd_t14.csv,0.5092234821998812,0.24721200200844767,0.24356451579167113,0.756435484208329,82,0.1483753806267501,0.2531893588035807,677,17082.382382382384,-1138.8418418418419,17224,260,1336
non_event_far_sd_t15.csv,0.503199297448521,0.26590853816133675,0.23089216439014218,0.7691078356098577,73,0.14893760184200885,0.24508287570872336,675,17082.41941941942,-1140.2032032032032,17228,260,1356
non_event_far_sd_t16.csv,0.4955715158715728,0.2707274777047361,0.23370100642369113,0.7662989935763089,65,0.15218572283103987,0.25177267111235474,661,17084.65965965966,-1134.3173173173172,17272,636,1320
non_event_far_sd_t17.csv,0.5148266615046537,0.28200752016504066,0.20316581833030561,0.7968341816696944,76,0.1432998543306277,0.2517053465782052,687,17083.29229229229,-1136.148148148148,17320,412,1308
non_event_far_sd_t18.csv,0.5230727937808008,0.24854174226652248,0.22838546395267667,0.7716145360473233,74,0.1506636765757659,0.25033833047904924,685,17084.686686686688,-1138.082082082082,17208,260,1356
non_event_far_sd_t19.csv,0.5077064821543743,0.27097637521816376,0.2213171426274619,0.7786828573725381,62,0.1503281899332369,0.2379806598426871,699,17092.7997997998,-1140.3153153153153,17200,296,1348
non_event_far_sd_t20.csv,0.5060253924608961,0.2545299430926644,0.23944466444643953,0.7605553355535605,75,0.14880872951919338,0.23750943928953355,685,17097.097097097096,-1137.1221221221222,17192,328,1332
non_event_far_sd_t21.csv,0.5170174902563156,0.2508085206914347,0.2321739890522497,0.7678260109477504,77,0.149112895254474,0.2600229639619181,660,17096.357357357356,-1135.3733733733734,17260,804,1460
non_event_far_sd_t22.csv,0.4989894469501656,0.2593814986970496,0.24162905435278478,0.7583709456472152,73,0.14900474922615653,0.23770580737180402,681,17099.744744744745,-1138.5725725725727,17200,320,1320
